user_id,country,signup_date,plan_type,primary_device,age,gender,is_active
3927,IT,2018-02-08,Standard,Desktop,28,M,0
3928,DE,2022-07-01,Basic,Tablet,80,M,1
3929,DE,2018-04-02,Basic,Desktop,77,Other,0
3930,ES,2022-02-28,Basic,Smart TV,21,F,1
3931,US,2018-06-07,Premium,Smart TV,33,M,1
3932,AU,2020-04-02,Premium,Desktop,52,F,1
3933,FR,2022-07-04,Standard,Mobile,52,F,1
3934,IT,2019-05-05,Basic,Tablet,47,M,0
3935,IT,2021-06-02,Standard,Tablet,47,M,1
3936,NL,2019-01-03,Standard,Desktop,60,F,1
3937,US,2022-10-19,Basic,Smart TV,41,F,1
3938,NL,2018-06-27,Standard,Tablet,18,F,1
3939,IT,2022-04-12,Standard,Desktop,57,F,1
3940,IT,2019-11-24,Standard,Desktop,33,M,1
3941,FR,2021-10-13,Standard,Desktop,23,M,0
3942,ES,2020-07-20,Basic,Mobile,16,F,1
3943,KR,2022-03-13,Standard,Desktop,21,F,1
3944,US,2021-03-31,Standard,Desktop,25,M,1
3945,UK,2018-12-31,Premium,Mobile,65,F,0
3946,JP,2022-11-16,Basic,Smart TV,46,F,1
3947,FR,2022-06-26,Premium,Smart TV,45,M,1
3948,ES,2021-07-13,Standard,Tablet,56,M,0
3949,NL,2022-11-19,Standard,Desktop,23,F,1
3950,DE,2021-04-06,Basic,Smart TV,29,Other,1
3951,FR,2020-12-17,Basic,Smart TV,50,M,1
3952,KR,2020-03-21,Standard,Desktop,58,Other,0
3953,ES,2021-11-02,Premium,Mobile,19,M,1
3954,US,2022-01-16,Standard,Mobile,24,F,1
3955,DE,2021-12-25,Premium,Mobile,56,M,1
3956,JP,2018-04-13,Basic,Smart TV,52,F,1
3957,ES,2022-05-06,Premium,Smart TV,44,F,1
3958,FR,2019-02-20,Basic,Tablet,77,Other,1
3959,ES,2022-05-01,Premium,Tablet,40,F,1
3960,US,2021-12-05,Basic,Tablet,31,F,1
3961,DE,2022-04-29,Basic,Desktop,73,M,1
3962,KR,2021-08-03,Basic,Mobile,75,M,1
3963,DE,2022-08-24,Standard,Mobile,30,M,1
3964,JP,2019-11-30,Basic,Smart TV,43,Other,1
3965,JP,2022-08-06,Premium,Desktop,27,F,1
3966,AU,2021-08-07,Standard,Desktop,29,F,0
3967,JP,2020-02-15,Standard,Tablet,20,F,1
3968,UK,2021-05-22,Standard,Smart TV,46,M,1
3969,UK,2022-04-13,Basic,Tablet,62,Other,1
3970,NL,2018-06-21,Premium,Smart TV,47,Other,0
3971,UK,2021-08-25,Standard,Smart TV,64,F,1
3972,CA,2021-08-11,Basic,Tablet,54,M,1
3973,ES,2020-02-29,Premium,Tablet,61,M,0
3974,ES,2022-02-24,Premium,Smart TV,63,F,1
3975,KR,2018-02-13,Standard,Desktop,63,M,1
3976,DE,2021-03-26,Standard,Smart TV,17,F,1
3977,KR,2021-01-06,Standard,Desktop,34,Other,0
3978,IT,2022-01-17,Standard,Mobile,36,F,1
3979,IT,2018-02-23,Premium,Desktop,24,M,1
3980,NL,2021-02-23,Premium,Mobile,31,M,1
3981,FR,2021-05-26,Standard,Mobile,24,Other,1
3982,JP,2019-07-25,Basic,Mobile,75,M,1
3983,FR,2018-04-11,Basic,Desktop,67,Other,0
3984,AU,2018-12-11,Basic,Tablet,75,F,1
3985,CA,2022-08-14,Standard,Mobile,26,F,1
3986,JP,2021-10-06,Standard,Smart TV,65,Other,0
3987,UK,2018-09-23,Basic,Tablet,70,Other,1
3988,JP,2021-09-05,Standard,Tablet,71,M,0
3989,CA,2020-10-02,Basic,Tablet,62,F,1
3990,JP,2021-11-25,Premium,Mobile,37,M,1
3991,ES,2018-03-17,Basic,Smart TV,63,F,0
3992,JP,2019-05-07,Premium,Desktop,52,Other,1
3993,KR,2020-12-22,Premium,Smart TV,61,M,1
3994,CA,2018-04-10,Standard,Mobile,70,F,1
3995,DE,2022-03-10,Premium,Desktop,76,M,0
3996,AU,2020-01-14,Basic,Smart TV,30,F,1
3997,CA,2022-01-28,Standard,Desktop,52,F,1
3998,JP,2020-07-12,Basic,Tablet,58,Other,1
3999,DE,2021-01-31,Basic,Smart TV,63,F,1
4000,JP,2021-05-22,Premium,Desktop,31,M,1
4001,IT,2019-12-20,Basic,Mobile,41,M,0
4002,NL,2021-11-28,Standard,Desktop,31,M,1
4003,CA,2020-02-21,Basic,Mobile,69,Other,0
4004,FR,2021-03-24,Basic,Tablet,46,Other,1
4005,FR,2018-03-18,Premium,Mobile,47,Other,1
4006,AU,2020-09-06,Basic,Mobile,57,Other,1
4007,AU,2020-03-16,Basic,Desktop,63,M,0
4008,ES,2019-04-28,Standard,Smart TV,70,Other,1
4009,US,2018-12-18,Basic,Tablet,78,F,1
4010,AU,2020-09-10,Basic,Mobile,39,Other,1
4011,NL,2018-11-19,Premium,Smart TV,53,Other,1
4012,UK,2020-01-25,Standard,Smart TV,37,M,1
4013,JP,2018-10-09,Basic,Mobile,72,Other,1
4014,AU,2020-07-31,Standard,Tablet,17,M,1
4015,KR,2021-03-08,Standard,Desktop,63,Other,1
4016,US,2021-08-20,Standard,Tablet,77,Other,1
4017,CA,2021-09-14,Premium,Desktop,26,F,1
4018,FR,2019-09-08,Basic,Smart TV,54,M,1
4019,KR,2019-09-11,Standard,Smart TV,60,M,0
4020,UK,2020-10-26,Basic,Tablet,79,F,1
4021,JP,2018-03-06,Basic,Desktop,36,M,1
4022,DE,2021-06-21,Premium,Mobile,40,F,0
4023,ES,2021-04-26,Standard,Tablet,69,M,1
4024,JP,2022-12-12,Standard,Smart TV,41,Other,1
4025,NL,2018-07-25,Premium,Desktop,74,M,1
4026,AU,2022-07-10,Premium,Tablet,57,M,1
4027,JP,2020-03-29,Standard,Smart TV,50,F,1
4028,UK,2022-07-01,Basic,Mobile,18,F,0
4029,CA,2018-10-26,Premium,Desktop,49,Other,1
4030,ES,2019-01-31,Standard,Smart TV,30,M,1
4031,AU,2018-08-07,Basic,Desktop,30,M,1
4032,KR,2018-11-15,Premium,Smart TV,63,F,1
4033,FR,2019-10-20,Premium,Tablet,80,Other,0
4034,UK,2018-06-08,Basic,Tablet,79,M,1
4035,FR,2022-10-18,Standard,Desktop,63,F,1
4036,KR,2018-04-19,Basic,Desktop,52,Other,1
4037,NL,2018-11-27,Basic,Tablet,58,F,1
4038,NL,2019-08-05,Basic,Mobile,38,M,1
4039,FR,2022-08-28,Standard,Tablet,65,Other,1
4040,IT,2021-12-23,Basic,Smart TV,52,M,1
4041,UK,2020-09-30,Standard,Smart TV,53,M,1
4042,NL,2019-07-20,Standard,Mobile,59,F,1
4043,KR,2020-08-25,Basic,Mobile,69,M,1
4044,FR,2022-06-19,Premium,Mobile,22,F,1
4045,ES,2021-03-29,Basic,Desktop,40,F,1
4046,UK,2018-10-01,Standard,Mobile,38,M,0
4047,IT,2018-12-16,Standard,Mobile,78,F,1
4048,UK,2020-03-28,Standard,Mobile,59,F,0
4049,KR,2019-06-03,Basic,Tablet,50,M,1
4050,FR,2019-01-28,Premium,Smart TV,71,F,1
4051,US,2020-01-07,Basic,Tablet,24,F,1
4052,ES,2020-06-01,Premium,Mobile,72,Other,1
4053,UK,2021-06-08,Premium,Tablet,76,Other,0
4054,JP,2018-12-16,Basic,Tablet,38,Other,1
4055,DE,2022-07-03,Premium,Smart TV,37,M,1
4056,JP,2022-07-26,Basic,Mobile,52,M,1
4057,JP,2021-03-14,Premium,Tablet,80,M,0
4058,UK,2019-08-18,Standard,Mobile,26,M,1
4059,AU,2022-07-29,Standard,Desktop,40,Other,1
4060,DE,2018-09-05,Basic,Desktop,57,M,1
4061,UK,2018-01-12,Basic,Mobile,29,F,1
4062,US,2019-09-11,Basic,Mobile,80,Other,1
4063,DE,2019-09-12,Standard,Desktop,67,F,1
4064,DE,2021-07-02,Premium,Mobile,34,F,1
4065,JP,2019-01-18,Basic,Smart TV,65,F,1
4066,KR,2022-12-22,Standard,Mobile,69,F,1
4067,KR,2019-07-14,Premium,Mobile,56,M,1
4068,IT,2022-06-18,Premium,Mobile,19,M,1
4069,FR,2018-07-21,Basic,Tablet,33,M,1
4070,ES,2018-07-29,Standard,Smart TV,46,F,1
4071,AU,2019-01-10,Standard,Mobile,32,M,1
4072,DE,2022-12-11,Standard,Smart TV,66,F,0
4073,UK,2022-09-04,Premium,Smart TV,36,M,1
4074,ES,2018-10-13,Basic,Tablet,36,M,0
4075,NL,2021-01-04,Standard,Mobile,73,F,1
4076,US,2020-02-28,Standard,Smart TV,41,Other,0
4077,KR,2021-07-23,Premium,Desktop,70,Other,1
4078,CA,2020-03-20,Standard,Mobile,79,F,1
4079,IT,2022-11-03,Basic,Mobile,73,Other,1
4080,IT,2019-11-24,Standard,Mobile,18,M,1
4081,FR,2022-09-02,Premium,Mobile,63,M,1
4082,KR,2018-02-08,Premium,Desktop,34,F,1
4083,CA,2022-06-23,Basic,Tablet,51,M,1
4084,ES,2020-06-04,Standard,Mobile,71,Other,1
4085,KR,2022-07-19,Premium,Smart TV,38,F,1
4086,NL,2022-09-25,Premium,Smart TV,56,Other,1
4087,FR,2019-01-15,Premium,Mobile,37,Other,1
4088,FR,2021-03-26,Standard,Smart TV,37,F,0
4089,KR,2021-01-29,Standard,Mobile,77,Other,1
4090,DE,2018-03-23,Basic,Smart TV,61,F,1
4091,KR,2022-05-03,Basic,Mobile,63,Other,1
4092,UK,2019-04-27,Basic,Desktop,39,Other,1
4093,KR,2018-06-15,Basic,Tablet,47,F,1
4094,CA,2021-12-19,Premium,Mobile,60,M,1
4095,CA,2022-07-28,Premium,Mobile,79,F,1
4096,US,2020-02-07,Premium,Tablet,52,Other,1
4097,JP,2021-03-29,Premium,Desktop,41,F,1
4098,NL,2020-07-23,Premium,Desktop,69,M,1
4099,UK,2022-04-24,Basic,Mobile,57,Other,1
4100,UK,2020-01-05,Premium,Tablet,51,Other,0
4101,DE,2020-01-06,Premium,Smart TV,36,F,1
4102,ES,2021-04-08,Standard,Mobile,41,M,1
4103,US,2021-12-20,Premium,Tablet,24,F,1
4104,UK,2019-08-26,Premium,Desktop,42,Other,1
4105,ES,2021-11-11,Basic,Mobile,19,Other,1
4106,CA,2020-04-21,Standard,Tablet,29,Other,1
4107,NL,2019-04-17,Basic,Desktop,61,Other,1
4108,US,2021-05-24,Standard,Mobile,48,M,1
4109,FR,2020-10-03,Standard,Smart TV,34,M,1
4110,IT,2019-06-19,Standard,Desktop,80,F,0
4111,US,2022-11-14,Premium,Smart TV,38,M,1
4112,AU,2021-07-21,Basic,Smart TV,26,F,1
4113,AU,2018-05-10,Premium,Smart TV,61,F,1
4114,CA,2021-10-13,Premium,Tablet,33,M,0
4115,IT,2018-05-25,Standard,Tablet,70,M,0
4116,CA,2022-04-01,Basic,Mobile,27,F,0
4117,FR,2021-05-26,Basic,Mobile,18,Other,1
4118,NL,2020-10-28,Basic,Smart TV,22,F,0
4119,ES,2022-02-08,Premium,Tablet,19,M,1
4120,AU,2019-04-27,Basic,Mobile,47,Other,1
4121,DE,2020-05-05,Premium,Tablet,27,Other,0
4122,US,2018-03-18,Basic,Mobile,80,M,1
4123,UK,2019-09-16,Premium,Tablet,19,Other,1
4124,CA,2018-06-28,Basic,Smart TV,49,F,1
4125,NL,2018-05-09,Premium,Desktop,73,Other,1
4126,KR,2022-06-12,Basic,Smart TV,24,F,1
4127,JP,2021-03-09,Premium,Desktop,17,M,1
4128,IT,2021-09-23,Basic,Tablet,40,Other,1
4129,KR,2019-09-30,Standard,Tablet,43,Other,0
4130,DE,2019-02-24,Standard,Smart TV,29,M,1
4131,ES,2020-04-22,Basic,Mobile,18,F,1
4132,NL,2022-09-24,Basic,Mobile,17,Other,1
4133,UK,2019-08-22,Basic,Mobile,46,F,1
4134,ES,2020-01-21,Premium,Desktop,54,M,1
4135,CA,2018-04-07,Basic,Smart TV,45,Other,1
4136,NL,2020-01-02,Premium,Desktop,32,Other,1
4137,CA,2018-06-24,Standard,Mobile,79,Other,1
4138,CA,2021-02-08,Standard,Desktop,76,Other,1
4139,ES,2020-06-15,Basic,Smart TV,80,F,1
4140,KR,2020-08-09,Basic,Smart TV,43,Other,1
4141,UK,2021-01-04,Premium,Smart TV,74,Other,1
4142,IT,2021-07-26,Basic,Tablet,80,F,1
4143,US,2019-04-06,Standard,Tablet,30,Other,1
4144,ES,2019-06-02,Standard,Desktop,26,Other,0
4145,CA,2022-02-17,Premium,Smart TV,51,M,1
4146,AU,2021-01-07,Premium,Mobile,79,Other,1
4147,NL,2021-09-08,Standard,Mobile,47,Other,0
4148,UK,2021-07-21,Standard,Desktop,56,Other,1
4149,JP,2019-11-10,Basic,Mobile,57,M,1
4150,NL,2021-09-17,Premium,Smart TV,20,F,1
4151,DE,2019-07-26,Premium,Smart TV,46,Other,1
4152,CA,2019-01-10,Basic,Tablet,48,M,1
4153,FR,2020-04-20,Premium,Tablet,69,F,1
4154,IT,2018-01-18,Basic,Desktop,25,F,1
4155,CA,2019-02-08,Premium,Tablet,39,M,0
4156,ES,2021-11-07,Standard,Tablet,59,M,1
4157,ES,2021-10-11,Standard,Tablet,20,F,1
4158,AU,2022-04-04,Premium,Desktop,74,F,1
4159,AU,2021-12-01,Premium,Smart TV,33,M,0
4160,US,2022-04-11,Premium,Mobile,74,M,1
4161,KR,2021-10-22,Basic,Tablet,18,Other,1
4162,CA,2019-09-28,Basic,Mobile,38,F,1
4163,UK,2020-04-04,Premium,Desktop,62,Other,1
4164,AU,2020-10-04,Premium,Mobile,51,M,0
4165,US,2022-12-24,Premium,Tablet,70,F,1
4166,UK,2020-09-17,Premium,Desktop,48,F,1
4167,NL,2018-11-02,Basic,Tablet,54,F,1
4168,DE,2018-05-02,Premium,Desktop,76,M,0
4169,US,2018-08-24,Basic,Desktop,75,M,1
4170,FR,2019-04-18,Basic,Tablet,75,M,1
4171,DE,2021-11-20,Premium,Tablet,44,M,0
4172,FR,2020-08-07,Basic,Tablet,64,Other,1
4173,AU,2020-05-16,Premium,Desktop,48,Other,0
4174,KR,2022-07-20,Basic,Smart TV,23,F,1
4175,FR,2022-06-23,Premium,Mobile,75,F,1
4176,JP,2021-07-02,Premium,Smart TV,49,F,0
4177,JP,2022-09-20,Basic,Tablet,75,M,0
4178,AU,2019-08-02,Basic,Mobile,40,M,1
4179,AU,2018-07-10,Standard,Tablet,47,M,0
4180,UK,2019-05-22,Standard,Tablet,64,F,1
4181,AU,2018-07-18,Basic,Smart TV,75,F,1
4182,UK,2021-05-02,Standard,Mobile,18,M,1
4183,FR,2019-07-10,Standard,Tablet,41,Other,1
4184,IT,2022-09-23,Standard,Desktop,76,F,0
4185,ES,2018-02-28,Basic,Desktop,33,F,1
4186,KR,2018-07-07,Premium,Smart TV,42,M,0
4187,ES,2018-05-30,Standard,Mobile,24,M,1
4188,US,2021-04-27,Premium,Smart TV,19,F,1
4189,CA,2018-01-24,Basic,Smart TV,67,Other,1
4190,FR,2021-04-09,Basic,Mobile,62,M,0
4191,UK,2018-12-28,Premium,Tablet,49,M,1
4192,NL,2021-08-17,Standard,Smart TV,62,M,1
4193,DE,2021-02-21,Premium,Smart TV,56,F,1
4194,UK,2018-09-03,Standard,Mobile,56,Other,1
4195,JP,2022-04-15,Premium,Tablet,50,Other,1
4196,NL,2018-10-18,Premium,Mobile,51,F,1
4197,FR,2019-10-07,Standard,Tablet,35,F,1
4198,IT,2020-12-21,Premium,Tablet,23,Other,1
4199,DE,2018-08-07,Premium,Tablet,20,M,1
4200,FR,2022-06-25,Basic,Smart TV,60,Other,1
4201,JP,2020-01-29,Basic,Tablet,23,Other,1
4202,KR,2019-02-27,Premium,Tablet,37,Other,1
4203,US,2020-11-26,Standard,Mobile,79,F,1
4204,CA,2018-04-04,Premium,Mobile,73,M,1
4205,DE,2020-01-09,Standard,Smart TV,61,M,0
4206,CA,2019-07-29,Standard,Desktop,77,F,1
4207,DE,2019-08-08,Premium,Desktop,49,Other,1
4208,US,2019-05-18,Standard,Desktop,52,M,1
4209,NL,2018-04-10,Basic,Desktop,33,F,1
4210,AU,2019-09-02,Standard,Smart TV,74,F,1
4211,ES,2022-07-10,Basic,Desktop,75,Other,1
4212,AU,2019-04-12,Standard,Tablet,64,M,1
4213,UK,2021-04-08,Basic,Mobile,18,F,1
4214,CA,2018-02-19,Basic,Tablet,48,F,1
4215,FR,2022-02-06,Premium,Desktop,21,M,1
4216,NL,2022-03-28,Basic,Smart TV,34,Other,1
4217,DE,2022-03-03,Standard,Mobile,72,Other,1
4218,NL,2018-10-21,Basic,Tablet,29,Other,1
4219,DE,2020-09-03,Basic,Mobile,66,M,1
4220,IT,2019-03-22,Standard,Mobile,45,Other,1
4221,JP,2021-10-25,Standard,Smart TV,49,F,1
4222,CA,2018-11-13,Premium,Tablet,35,Other,1
4223,NL,2019-05-13,Basic,Desktop,49,Other,1
4224,DE,2020-04-28,Standard,Tablet,61,Other,1
4225,ES,2021-06-30,Standard,Mobile,38,F,1
4226,FR,2022-01-25,Premium,Mobile,79,Other,1
4227,DE,2022-11-26,Premium,Smart TV,72,Other,0
4228,AU,2018-08-07,Basic,Smart TV,34,Other,1
4229,US,2019-07-28,Basic,Smart TV,42,F,1
4230,KR,2022-11-02,Basic,Desktop,65,M,1
4231,NL,2020-08-03,Standard,Mobile,51,M,1
4232,NL,2019-07-24,Standard,Tablet,28,M,1
4233,AU,2018-12-01,Standard,Smart TV,80,M,1
4234,US,2018-09-09,Standard,Mobile,33,Other,0
4235,IT,2022-11-16,Premium,Smart TV,20,F,0
4236,KR,2022-05-07,Standard,Tablet,61,M,1
4237,AU,2022-06-13,Premium,Smart TV,72,F,1
4238,CA,2020-10-01,Standard,Smart TV,42,Other,1
4239,ES,2019-03-07,Premium,Tablet,43,M,1
4240,KR,2022-08-07,Standard,Smart TV,33,Other,0
4241,AU,2020-06-21,Basic,Desktop,39,M,1
4242,ES,2022-08-17,Basic,Mobile,17,M,1
4243,US,2020-02-16,Standard,Desktop,37,M,0
4244,FR,2019-06-12,Premium,Tablet,65,Other,0
4245,NL,2021-09-26,Standard,Smart TV,79,M,0
4246,ES,2020-01-10,Standard,Smart TV,30,M,0
4247,IT,2019-12-31,Basic,Smart TV,24,Other,1
4248,FR,2020-07-17,Basic,Tablet,22,F,0
4249,FR,2021-06-29,Basic,Desktop,73,M,1
4250,IT,2018-08-04,Premium,Desktop,40,F,0
4251,DE,2018-06-25,Premium,Tablet,22,M,1
4252,CA,2021-11-02,Premium,Tablet,19,Other,1
4253,NL,2018-11-02,Premium,Mobile,16,Other,1
4254,CA,2018-05-01,Basic,Smart TV,19,Other,1
4255,KR,2021-09-03,Standard,Mobile,36,M,1
4256,JP,2020-12-05,Standard,Tablet,39,M,1
4257,KR,2021-05-06,Premium,Tablet,68,M,0
4258,FR,2018-09-27,Basic,Mobile,57,Other,1
4259,JP,2022-05-16,Premium,Desktop,60,M,1
4260,ES,2020-07-31,Standard,Mobile,41,M,1
4261,US,2019-02-07,Premium,Mobile,71,M,0
4262,JP,2022-12-20,Standard,Mobile,75,F,1
4263,IT,2018-01-25,Premium,Tablet,31,M,1
4264,US,2018-02-19,Standard,Desktop,79,Other,0
4265,AU,2019-12-17,Premium,Desktop,57,F,1
4266,AU,2021-10-30,Standard,Mobile,59,Other,0
4267,UK,2022-03-23,Standard,Tablet,21,F,1
4268,CA,2021-06-20,Basic,Smart TV,66,F,1
4269,DE,2021-06-27,Premium,Desktop,32,F,1
4270,AU,2018-12-31,Standard,Tablet,29,Other,1
4271,DE,2018-09-13,Premium,Smart TV,21,F,1
4272,FR,2022-06-13,Premium,Tablet,57,M,0
4273,DE,2021-10-28,Standard,Smart TV,29,F,1
4274,NL,2022-12-01,Standard,Smart TV,53,Other,1
4275,FR,2022-11-17,Premium,Tablet,29,F,1
4276,NL,2022-05-25,Standard,Tablet,20,F,1
4277,KR,2021-02-12,Premium,Desktop,62,Other,0
4278,CA,2019-10-07,Standard,Mobile,27,M,1
4279,KR,2020-03-20,Standard,Desktop,35,F,1
4280,UK,2019-08-17,Premium,Desktop,46,Other,1
4281,CA,2021-03-31,Premium,Tablet,43,F,1
4282,US,2020-08-26,Basic,Smart TV,51,Other,1
4283,UK,2019-03-12,Standard,Tablet,61,Other,1
4284,JP,2021-10-04,Premium,Smart TV,49,M,1
4285,AU,2020-06-17,Basic,Tablet,72,M,0
4286,US,2019-08-23,Standard,Smart TV,65,F,1
4287,AU,2018-05-20,Standard,Tablet,66,Other,1
4288,NL,2019-01-01,Premium,Smart TV,22,M,0
4289,IT,2021-09-30,Standard,Smart TV,59,F,0
4290,IT,2018-08-30,Standard,Desktop,77,M,1
4291,IT,2018-05-29,Basic,Mobile,19,Other,1
4292,ES,2022-05-18,Standard,Tablet,30,F,1
4293,IT,2019-04-25,Premium,Tablet,39,F,0
4294,NL,2022-05-08,Standard,Mobile,16,Other,1
4295,US,2021-01-10,Standard,Desktop,43,F,0
4296,JP,2021-08-31,Basic,Smart TV,19,M,1
4297,UK,2019-07-05,Basic,Desktop,59,Other,1
4298,IT,2019-01-23,Premium,Tablet,71,Other,1
4299,DE,2021-01-02,Premium,Desktop,72,M,1
4300,CA,2022-02-17,Basic,Desktop,21,M,1
4301,DE,2020-10-18,Standard,Mobile,51,M,1
4302,CA,2019-05-22,Basic,Mobile,51,Other,1
4303,UK,2021-04-25,Premium,Desktop,55,F,1
4304,NL,2019-02-08,Premium,Desktop,26,Other,1
4305,KR,2022-01-31,Standard,Smart TV,80,Other,0
4306,NL,2020-07-27,Basic,Mobile,61,F,0
4307,CA,2021-12-20,Standard,Mobile,57,F,1
4308,AU,2020-02-07,Standard,Desktop,31,Other,1
4309,DE,2018-11-02,Premium,Desktop,55,M,1
4310,IT,2019-07-16,Standard,Tablet,45,Other,1
4311,DE,2018-05-11,Basic,Desktop,38,F,1
4312,DE,2019-03-01,Premium,Smart TV,26,Other,1
4313,IT,2018-11-26,Basic,Smart TV,36,M,1
4314,JP,2019-10-06,Basic,Mobile,75,Other,1
4315,UK,2022-08-11,Basic,Smart TV,16,F,1
4316,DE,2022-01-11,Premium,Tablet,60,F,1
4317,CA,2020-07-17,Basic,Tablet,50,M,0
4318,CA,2022-02-12,Premium,Desktop,65,M,1
4319,ES,2019-08-31,Standard,Smart TV,26,M,0
4320,KR,2020-04-03,Premium,Tablet,63,F,0
4321,NL,2021-08-30,Standard,Desktop,67,F,1
4322,CA,2022-07-31,Premium,Desktop,65,F,1
4323,DE,2022-10-30,Standard,Desktop,21,Other,1
4324,IT,2019-12-24,Basic,Tablet,33,Other,1
4325,DE,2020-06-11,Standard,Tablet,39,M,1
4326,ES,2020-10-02,Basic,Tablet,79,Other,1
4327,JP,2018-10-03,Premium,Desktop,34,F,1
4328,DE,2020-01-09,Premium,Tablet,34,M,1
4329,NL,2018-01-11,Basic,Tablet,21,F,1
4330,JP,2022-12-29,Basic,Desktop,45,Other,1
4331,NL,2020-12-13,Premium,Tablet,20,M,1
4332,CA,2020-02-18,Basic,Tablet,69,F,0
4333,JP,2019-02-19,Basic,Smart TV,36,M,1
4334,FR,2019-06-11,Basic,Smart TV,27,Other,1
4335,FR,2021-11-27,Premium,Smart TV,46,M,1
4336,UK,2018-06-11,Basic,Tablet,18,F,0
4337,DE,2019-12-26,Premium,Tablet,59,Other,1
4338,ES,2020-10-17,Standard,Smart TV,53,F,1
4339,JP,2018-11-11,Standard,Mobile,59,M,1
4340,FR,2019-07-21,Standard,Desktop,48,F,1
4341,AU,2020-07-20,Basic,Tablet,25,F,0
4342,AU,2021-03-17,Basic,Desktop,27,Other,1
4343,ES,2019-05-10,Standard,Desktop,70,Other,1
4344,FR,2020-06-03,Premium,Smart TV,61,Other,1
4345,AU,2022-12-18,Standard,Tablet,24,F,1
4346,AU,2021-08-31,Basic,Tablet,65,M,0
4347,UK,2021-11-19,Premium,Mobile,71,M,1
4348,NL,2019-06-25,Premium,Tablet,76,F,1
4349,IT,2021-12-12,Premium,Smart TV,66,Other,0
4350,DE,2021-01-04,Basic,Desktop,62,M,1
4351,JP,2020-09-20,Standard,Smart TV,71,F,1
4352,JP,2021-03-02,Basic,Mobile,16,M,0
4353,CA,2021-09-03,Basic,Mobile,56,Other,1
4354,KR,2022-02-26,Basic,Mobile,40,Other,0
4355,CA,2021-09-14,Basic,Mobile,32,M,1
4356,ES,2022-05-08,Premium,Mobile,21,Other,1
4357,ES,2019-07-16,Premium,Desktop,37,F,1
4358,DE,2022-07-29,Standard,Smart TV,35,M,1
4359,NL,2018-07-12,Standard,Desktop,68,M,1
4360,FR,2021-07-18,Premium,Smart TV,61,M,1
4361,IT,2020-12-04,Standard,Smart TV,32,F,0
4362,ES,2018-09-20,Basic,Mobile,51,M,1
4363,US,2019-04-27,Premium,Desktop,56,F,1
4364,JP,2022-10-18,Premium,Tablet,24,Other,1
4365,IT,2019-07-15,Basic,Smart TV,52,Other,1
4366,FR,2019-09-02,Standard,Mobile,78,F,1
4367,US,2020-01-26,Premium,Smart TV,47,M,1
4368,US,2020-11-21,Premium,Desktop,19,M,0
4369,DE,2019-06-27,Basic,Tablet,41,M,1
4370,JP,2018-02-19,Basic,Desktop,77,M,0
4371,AU,2021-10-02,Basic,Smart TV,58,Other,1
4372,FR,2021-11-13,Basic,Desktop,76,Other,0
4373,FR,2021-08-10,Standard,Desktop,61,F,0
4374,CA,2019-06-11,Standard,Mobile,72,M,1
4375,ES,2020-06-27,Standard,Smart TV,59,F,1
4376,AU,2019-09-27,Basic,Tablet,75,M,1
4377,NL,2019-01-04,Standard,Desktop,29,F,1
4378,KR,2022-12-31,Basic,Smart TV,32,Other,1
4379,IT,2019-06-30,Standard,Mobile,33,M,0
4380,US,2019-12-10,Premium,Mobile,42,F,1
4381,FR,2022-08-28,Premium,Smart TV,22,F,1
4382,CA,2018-11-19,Premium,Tablet,80,M,1
4383,CA,2019-08-13,Standard,Smart TV,43,Other,1
4384,JP,2022-12-17,Basic,Smart TV,21,M,1
4385,UK,2020-07-10,Premium,Mobile,34,F,1
4386,JP,2019-12-11,Basic,Tablet,56,F,0
4387,UK,2021-09-29,Standard,Smart TV,26,Other,1
4388,NL,2018-07-03,Premium,Smart TV,38,M,1
4389,NL,2022-09-03,Premium,Tablet,27,M,1
4390,DE,2018-01-08,Standard,Smart TV,66,F,1
4391,FR,2022-12-01,Standard,Tablet,53,F,0
4392,IT,2019-03-07,Premium,Desktop,27,F,0
4393,IT,2018-10-29,Premium,Mobile,23,F,1
4394,IT,2021-07-12,Basic,Desktop,66,Other,1
4395,FR,2020-10-21,Standard,Smart TV,75,Other,0
4396,KR,2018-04-07,Premium,Desktop,56,Other,1
4397,UK,2020-09-14,Basic,Smart TV,40,Other,1
4398,ES,2022-03-18,Basic,Mobile,17,M,1
4399,US,2021-04-19,Basic,Desktop,43,Other,1
4400,ES,2018-10-15,Premium,Desktop,76,F,1
4401,ES,2022-12-17,Standard,Desktop,63,Other,1
4402,UK,2020-04-26,Standard,Smart TV,55,F,1
4403,US,2021-09-01,Basic,Tablet,51,F,1
4404,FR,2021-07-30,Basic,Smart TV,52,F,1
4405,KR,2019-12-26,Premium,Desktop,52,M,1
4406,DE,2019-11-16,Premium,Desktop,41,F,1
4407,CA,2018-09-05,Standard,Desktop,42,F,1
4408,UK,2022-03-29,Premium,Tablet,29,Other,1
4409,CA,2022-09-23,Standard,Desktop,61,Other,1
4410,JP,2022-08-01,Standard,Desktop,57,F,1
4411,US,2018-01-26,Premium,Smart TV,44,F,0
4412,ES,2022-03-04,Basic,Smart TV,66,Other,1
4413,AU,2019-07-12,Standard,Smart TV,27,M,1
4414,IT,2021-02-28,Basic,Smart TV,57,M,1
4415,DE,2022-02-08,Standard,Tablet,77,Other,1
4416,ES,2021-07-22,Premium,Smart TV,74,Other,1
