view_id,user_id,title_id,start_time,watch_duration_min,completed,rewatch_flag,device,country
48654,3314,1380,2020-06-21 22:48:00,156,0,1,Desktop,DE
48655,1745,37,2020-03-13 02:50:00,53,1,0,Smart TV,UK
48656,1051,284,2021-06-05 02:44:00,119,1,0,Smart TV,US
48657,2388,333,2022-02-12 17:00:00,125,0,0,Smart TV,ES
48658,2752,1909,2021-04-22 05:06:00,148,1,1,Tablet,ES
48659,3331,972,2023-04-02 16:49:00,33,1,0,Smart TV,ES
48660,4664,1722,2021-03-18 21:20:00,96,0,0,Desktop,DE
48661,1261,1119,2021-01-02 04:34:00,61,1,0,Smart TV,NL
48662,2604,812,2022-08-24 23:11:00,126,0,0,Tablet,FR
48663,4734,765,2023-01-18 09:24:00,131,1,0,Mobile,ES
48664,4392,1145,2022-09-27 17:55:00,151,0,0,Desktop,IT
48665,3833,1609,2023-06-13 23:18:00,49,1,1,Smart TV,KR
48666,3361,1921,2023-03-26 11:57:00,6,1,0,Desktop,DE
48667,4204,1498,2020-11-02 17:56:00,31,0,0,Smart TV,CA
48668,2942,116,2020-08-10 14:46:00,161,1,0,Desktop,CA
48669,3205,951,2020-11-04 22:26:00,111,1,1,Smart TV,JP
48670,1189,1423,2020-03-01 13:35:00,143,1,0,Mobile,KR
48671,2962,267,2023-01-06 09:30:00,87,1,0,Desktop,AU
48672,273,1485,2020-05-02 12:27:00,77,0,0,Tablet,CA
48673,1564,1434,2021-07-14 02:58:00,54,0,0,Desktop,FR
48674,4519,1738,2021-08-07 04:48:00,102,1,0,Smart TV,ES
48675,1606,322,2023-02-12 02:08:00,169,0,0,Desktop,CA
48676,4360,1906,2021-11-04 20:26:00,94,1,0,Smart TV,FR
48677,280,1648,2022-12-28 03:40:00,39,1,0,Tablet,JP
48678,871,778,2023-05-24 20:12:00,47,0,0,Desktop,IT
48679,3386,77,2022-08-28 02:06:00,86,0,0,Mobile,ES
48680,4147,1799,2022-04-15 07:32:00,137,0,0,Desktop,NL
48681,1518,1010,2022-02-16 05:48:00,124,1,1,Desktop,IT
48682,3300,1854,2021-07-04 01:51:00,52,0,1,Mobile,UK
48683,535,919,2023-06-02 16:32:00,6,1,0,Smart TV,DE
48684,4621,958,2023-12-22 18:01:00,27,1,0,Mobile,CA
48685,1685,1300,2023-06-29 15:54:00,41,0,0,Desktop,DE
48686,4382,955,2022-04-14 21:07:00,15,0,0,Desktop,CA
48687,861,981,2020-10-10 03:49:00,81,1,0,Tablet,IT
48688,2652,601,2020-08-30 06:38:00,136,0,0,Smart TV,AU
48689,839,1127,2020-02-19 11:52:00,115,1,0,Smart TV,CA
48690,4395,1195,2022-04-30 19:46:00,113,1,0,Mobile,FR
48691,2181,1777,2022-11-10 17:11:00,137,0,0,Mobile,FR
48692,886,487,2020-07-03 06:28:00,86,1,0,Smart TV,UK
48693,1208,965,2021-05-23 20:20:00,87,1,0,Desktop,AU
48694,1093,1257,2021-11-15 21:50:00,112,1,0,Smart TV,IT
48695,965,549,2021-12-28 20:13:00,110,1,0,Tablet,NL
48696,612,1835,2020-10-11 18:27:00,160,1,0,Desktop,DE
48697,3689,1578,2020-04-01 08:30:00,53,1,0,Desktop,CA
48698,333,1513,2022-07-09 17:14:00,15,0,0,Mobile,FR
48699,4564,1770,2021-11-20 03:14:00,75,1,0,Tablet,US
48700,3606,1097,2020-07-26 00:41:00,69,1,0,Mobile,US
48701,1656,1318,2020-02-15 15:29:00,22,0,0,Smart TV,JP
48702,189,1072,2021-09-21 08:52:00,6,0,0,Mobile,NL
48703,360,1178,2020-10-29 05:32:00,149,1,0,Desktop,NL
48704,2984,223,2022-04-06 03:07:00,24,1,1,Smart TV,KR
48705,1074,1843,2021-10-03 15:21:00,150,0,0,Smart TV,JP
48706,2763,994,2023-01-19 17:49:00,61,0,0,Mobile,ES
48707,505,1904,2020-01-30 06:45:00,136,1,0,Smart TV,IT
48708,1522,1308,2020-08-30 00:14:00,101,1,1,Tablet,JP
48709,4291,519,2023-03-14 07:27:00,110,1,0,Smart TV,IT
48710,1367,38,2020-02-11 21:39:00,123,1,0,Tablet,CA
48711,3832,810,2020-08-19 03:05:00,119,1,0,Desktop,AU
48712,1003,1910,2021-06-18 19:04:00,179,1,1,Tablet,JP
48713,870,1282,2021-06-17 05:40:00,145,0,0,Mobile,ES
48714,3580,210,2023-01-06 13:44:00,89,0,0,Mobile,ES
48715,517,604,2023-01-29 22:52:00,75,1,0,Mobile,UK
48716,2646,1441,2023-05-27 17:09:00,161,1,0,Desktop,US
48717,1812,1780,2022-12-14 12:33:00,34,1,0,Tablet,ES
48718,2106,1799,2023-01-03 21:14:00,132,1,0,Tablet,JP
48719,2989,1647,2021-04-07 09:54:00,104,1,1,Mobile,ES
48720,2282,1560,2022-12-11 07:50:00,102,0,0,Smart TV,KR
48721,3164,183,2022-04-10 23:47:00,155,0,1,Smart TV,ES
48722,2798,1162,2022-01-31 02:42:00,47,1,0,Smart TV,CA
48723,4840,999,2021-12-18 19:48:00,79,0,1,Tablet,IT
48724,478,1323,2023-07-31 07:43:00,9,0,0,Mobile,FR
48725,4572,550,2020-08-26 13:25:00,53,0,1,Tablet,CA
48726,808,1023,2020-02-04 20:04:00,46,0,0,Mobile,US
48727,2744,1950,2020-12-08 19:09:00,20,0,0,Desktop,NL
48728,435,623,2020-06-27 20:17:00,15,0,1,Smart TV,IT
48729,4076,1245,2022-08-31 07:59:00,163,0,1,Tablet,US
48730,1319,1035,2021-11-25 22:45:00,52,0,0,Smart TV,US
48731,69,850,2020-09-14 16:47:00,119,1,0,Desktop,IT
48732,3404,1487,2022-01-26 07:12:00,147,0,0,Smart TV,JP
48733,4180,1733,2022-01-15 22:41:00,65,0,0,Tablet,UK
48734,442,1141,2023-05-29 10:13:00,99,0,0,Mobile,CA
48735,252,40,2021-02-23 09:23:00,133,1,0,Desktop,KR
48736,95,832,2020-10-16 16:38:00,68,0,0,Smart TV,US
48737,25,1361,2020-02-23 13:45:00,54,0,0,Desktop,UK
48738,3851,1198,2021-04-07 16:08:00,98,1,0,Tablet,IT
48739,2470,1315,2022-04-18 09:52:00,44,0,0,Tablet,IT
48740,163,922,2021-06-29 09:06:00,148,1,0,Mobile,CA
48741,4946,524,2022-02-17 21:54:00,37,0,0,Desktop,KR
48742,4892,1708,2023-11-19 16:03:00,142,1,1,Mobile,JP
48743,4529,140,2023-09-05 10:15:00,90,1,0,Tablet,AU
48744,1211,1545,2021-04-03 12:16:00,142,1,0,Mobile,CA
48745,4406,1722,2023-03-24 04:39:00,157,1,0,Desktop,DE
48746,4021,630,2022-07-15 20:32:00,131,1,0,Smart TV,JP
48747,2867,892,2020-02-05 13:51:00,84,0,0,Tablet,UK
48748,4000,990,2022-12-16 01:38:00,154,0,0,Tablet,JP
48749,1988,1376,2021-04-18 20:07:00,40,0,0,Smart TV,KR
48750,4199,1836,2023-04-08 04:48:00,64,1,0,Smart TV,DE
48751,4670,583,2020-03-19 14:53:00,21,0,1,Smart TV,IT
48752,4924,1885,2020-06-01 19:32:00,154,0,0,Desktop,CA
48753,4107,1357,2023-02-05 16:30:00,46,0,0,Smart TV,NL
48754,4392,458,2021-05-08 20:45:00,179,1,1,Desktop,IT
48755,1540,1075,2023-06-09 23:25:00,82,0,0,Desktop,JP
48756,2422,858,2022-06-05 09:59:00,63,0,0,Desktop,NL
48757,610,181,2021-11-22 04:14:00,171,1,0,Tablet,AU
48758,1258,1605,2023-04-21 04:58:00,47,0,1,Tablet,IT
48759,805,936,2022-02-26 23:09:00,124,1,0,Desktop,AU
48760,3793,1991,2023-11-24 14:00:00,179,0,0,Desktop,ES
48761,1701,1659,2020-10-19 21:03:00,143,1,1,Tablet,DE
48762,1833,236,2023-06-30 09:24:00,139,1,1,Mobile,JP
48763,2818,1141,2021-10-28 18:13:00,113,1,1,Mobile,NL
48764,1376,1879,2020-07-20 16:55:00,20,1,1,Mobile,KR
48765,4075,1135,2022-02-18 20:46:00,149,0,0,Mobile,NL
48766,2449,1648,2021-10-26 23:11:00,157,0,0,Desktop,FR
48767,2818,57,2023-04-17 03:45:00,169,0,1,Tablet,NL
48768,773,1213,2022-06-19 05:02:00,44,1,0,Tablet,UK
48769,4411,1888,2023-04-27 15:23:00,16,1,1,Desktop,US
48770,4033,909,2020-03-24 22:32:00,106,0,1,Desktop,FR
48771,3231,1949,2022-02-27 00:20:00,10,0,0,Tablet,KR
48772,527,1034,2021-09-26 01:32:00,34,1,0,Tablet,FR
48773,1395,834,2021-11-23 10:28:00,26,0,0,Mobile,JP
48774,4484,764,2021-11-05 03:48:00,8,1,0,Mobile,US
48775,3280,363,2021-08-22 19:09:00,175,1,0,Smart TV,ES
48776,2060,11,2022-06-22 10:25:00,83,0,0,Smart TV,ES
48777,2519,373,2020-06-03 21:55:00,83,1,0,Smart TV,DE
48778,4932,624,2022-03-12 22:39:00,126,1,0,Smart TV,US
48779,767,1218,2023-03-27 02:27:00,82,0,0,Desktop,CA
48780,2712,1265,2023-10-27 22:46:00,17,0,1,Mobile,KR
48781,2608,1222,2021-03-20 23:19:00,43,1,0,Smart TV,NL
48782,1937,1711,2020-03-31 10:30:00,78,1,0,Tablet,ES
48783,3530,1122,2022-09-01 16:51:00,49,1,1,Desktop,DE
48784,2170,971,2021-05-13 04:58:00,35,0,0,Smart TV,CA
48785,4968,208,2021-08-06 23:46:00,14,1,0,Mobile,CA
48786,2286,1503,2021-04-09 06:40:00,88,1,0,Tablet,FR
48787,1149,1560,2021-05-30 14:21:00,124,0,1,Tablet,DE
48788,1127,170,2022-01-08 15:35:00,48,0,0,Smart TV,NL
48789,2659,1464,2023-01-22 10:52:00,101,0,1,Mobile,FR
48790,4663,293,2020-05-27 09:30:00,96,1,1,Desktop,NL
48791,3640,937,2023-06-29 20:51:00,151,1,0,Tablet,US
48792,3543,605,2021-06-27 22:20:00,70,0,0,Mobile,NL
48793,4951,157,2021-08-09 20:02:00,131,1,0,Desktop,NL
48794,148,1022,2023-07-15 21:06:00,169,0,0,Mobile,FR
48795,2511,493,2020-02-18 15:07:00,65,1,1,Desktop,KR
48796,226,1825,2022-09-14 20:25:00,168,0,1,Mobile,JP
48797,4747,342,2021-07-29 04:25:00,52,0,0,Tablet,AU
48798,3670,483,2023-09-11 09:58:00,10,1,0,Tablet,UK
48799,1784,771,2023-01-26 13:39:00,163,0,1,Desktop,UK
48800,3364,826,2023-09-07 05:16:00,45,0,1,Tablet,US
48801,2949,1209,2020-03-01 07:04:00,14,0,0,Mobile,CA
48802,1911,570,2021-05-21 04:40:00,162,0,0,Desktop,US
48803,2165,1667,2021-12-21 13:50:00,89,0,0,Desktop,AU
48804,3179,747,2020-07-29 12:40:00,113,1,0,Mobile,DE
48805,3927,1957,2021-01-30 19:24:00,85,0,0,Mobile,IT
48806,2068,835,2020-10-14 16:48:00,145,0,0,Tablet,UK
48807,2886,1649,2023-10-10 14:51:00,14,0,0,Desktop,CA
48808,2573,847,2020-04-08 08:42:00,122,1,0,Desktop,UK
48809,3936,1476,2023-05-28 07:28:00,156,1,0,Desktop,NL
48810,3002,876,2022-12-22 17:27:00,133,1,0,Smart TV,CA
48811,1450,744,2020-11-12 07:18:00,172,1,0,Tablet,NL
48812,2729,540,2022-03-06 06:11:00,76,0,0,Mobile,CA
48813,3026,349,2023-01-19 09:14:00,155,0,0,Tablet,US
48814,4327,346,2023-03-11 05:41:00,117,1,0,Mobile,JP
48815,2848,840,2021-05-16 17:47:00,52,0,0,Desktop,US
48816,2858,1535,2023-04-13 02:38:00,84,1,0,Desktop,US
48817,295,300,2020-02-16 23:29:00,16,1,0,Smart TV,AU
48818,3605,478,2023-04-17 07:22:00,130,0,0,Tablet,FR
48819,1466,276,2022-08-05 08:06:00,33,0,0,Desktop,IT
48820,1773,1552,2021-09-05 07:21:00,113,0,0,Smart TV,US
48821,418,1341,2023-02-28 01:26:00,132,1,0,Smart TV,CA
48822,961,1241,2022-05-21 00:01:00,161,1,0,Desktop,JP
48823,2435,1574,2022-10-05 06:34:00,151,0,0,Desktop,IT
48824,2022,292,2022-08-24 20:10:00,42,1,0,Smart TV,DE
48825,837,740,2022-03-05 21:19:00,132,1,0,Desktop,NL
48826,3765,1402,2020-03-23 12:42:00,141,0,0,Smart TV,DE
48827,862,1362,2021-11-07 23:09:00,158,1,0,Mobile,UK
48828,4741,1747,2020-07-18 04:12:00,77,0,0,Tablet,IT
48829,4671,438,2021-06-08 22:10:00,61,0,0,Smart TV,DE
48830,922,674,2023-12-20 16:53:00,22,0,0,Smart TV,UK
48831,562,1467,2023-01-09 01:20:00,117,1,0,Tablet,FR
48832,2992,224,2023-08-13 12:01:00,48,1,0,Mobile,UK
48833,12,36,2022-12-06 19:27:00,51,1,0,Smart TV,US
48834,2420,193,2023-07-18 13:01:00,146,0,0,Smart TV,KR
48835,1956,937,2023-11-09 11:48:00,166,0,0,Desktop,IT
48836,147,314,2023-12-01 09:47:00,147,0,0,Smart TV,DE
48837,3133,492,2023-09-22 03:31:00,147,1,0,Smart TV,DE
48838,1580,456,2022-07-13 00:55:00,161,0,0,Smart TV,NL
48839,1095,1829,2021-07-28 15:25:00,126,0,0,Tablet,ES
48840,2768,1098,2023-07-07 07:16:00,29,0,1,Mobile,DE
48841,2351,1152,2022-02-23 03:49:00,84,0,0,Tablet,JP
48842,1277,220,2023-12-01 09:00:00,128,0,1,Mobile,AU
48843,4930,897,2023-09-30 18:26:00,159,0,0,Mobile,AU
48844,1532,297,2020-12-10 20:53:00,122,0,0,Tablet,IT
48845,269,1667,2021-02-25 01:18:00,78,0,1,Smart TV,DE
48846,1217,1001,2021-11-17 03:53:00,119,1,0,Smart TV,NL
48847,2020,856,2022-09-30 14:41:00,25,0,0,Desktop,NL
48848,4892,1595,2021-05-02 16:06:00,104,1,0,Tablet,JP
48849,452,525,2023-03-14 05:25:00,62,0,0,Tablet,CA
48850,4881,161,2022-05-01 15:06:00,58,0,1,Mobile,IT
48851,4495,848,2021-05-05 22:52:00,118,1,0,Tablet,UK
48852,1407,214,2020-01-27 15:36:00,126,0,0,Tablet,AU
48853,3323,427,2021-08-17 11:42:00,173,0,0,Desktop,ES
48854,3849,126,2023-08-24 12:01:00,21,0,0,Desktop,CA
48855,2567,1676,2023-05-15 21:14:00,99,0,0,Desktop,DE
48856,1213,246,2021-10-20 13:04:00,136,0,0,Mobile,DE
48857,3952,1227,2022-12-11 13:58:00,168,0,0,Desktop,KR
48858,1729,549,2020-02-13 20:39:00,79,0,0,Mobile,ES
48859,870,770,2023-07-28 19:29:00,176,0,0,Tablet,ES
48860,3104,385,2021-12-22 12:28:00,155,0,1,Tablet,ES
48861,2956,895,2021-09-24 21:54:00,112,0,0,Smart TV,JP
48862,3612,1541,2022-05-09 16:00:00,114,0,0,Tablet,UK
48863,2548,423,2021-09-20 16:24:00,163,0,0,Desktop,FR
48864,613,1079,2022-06-22 19:10:00,82,1,0,Smart TV,JP
48865,3475,357,2021-06-29 13:34:00,80,0,0,Mobile,FR
48866,2546,1692,2020-06-22 11:50:00,176,0,0,Smart TV,KR
48867,4367,1987,2020-10-01 15:02:00,169,1,1,Desktop,US
48868,2647,928,2023-07-04 04:03:00,130,0,0,Tablet,NL
48869,2184,584,2021-07-07 08:48:00,111,1,0,Smart TV,CA
48870,3901,1705,2020-08-23 00:34:00,31,0,1,Smart TV,CA
48871,1577,1935,2023-12-19 19:53:00,20,0,0,Mobile,UK
48872,3092,1764,2021-03-19 15:37:00,17,0,0,Smart TV,JP
48873,4233,365,2023-07-29 03:54:00,5,1,0,Desktop,AU
48874,4535,93,2022-04-14 18:59:00,8,1,0,Tablet,DE
48875,970,179,2023-03-03 07:01:00,98,1,0,Smart TV,FR
48876,2143,606,2020-07-08 11:17:00,123,1,0,Tablet,FR
48877,3682,614,2020-11-18 11:01:00,60,1,0,Tablet,IT
48878,1617,1208,2021-10-18 18:50:00,8,0,1,Smart TV,ES
48879,761,1841,2022-11-10 02:27:00,118,0,0,Mobile,ES
48880,1124,608,2021-12-01 19:50:00,17,1,1,Desktop,US
48881,3447,1354,2022-06-01 14:56:00,120,0,1,Desktop,NL
48882,3959,1368,2021-10-19 11:48:00,152,0,0,Tablet,ES
48883,2570,1891,2020-10-04 03:04:00,154,0,0,Smart TV,CA
48884,2154,1036,2020-06-12 00:25:00,130,0,0,Desktop,DE
48885,1793,2000,2023-08-28 03:20:00,125,0,1,Desktop,FR
48886,4016,832,2023-06-16 20:46:00,84,1,0,Desktop,US
48887,3994,1562,2022-05-29 11:08:00,8,1,0,Mobile,CA
48888,612,833,2022-03-26 09:24:00,100,1,0,Mobile,DE
48889,4159,1105,2020-07-01 00:27:00,172,1,1,Mobile,AU
48890,2005,440,2020-07-30 07:53:00,68,0,1,Tablet,JP
48891,452,332,2023-04-05 08:12:00,66,1,0,Desktop,CA
48892,3168,1214,2021-06-22 07:05:00,142,0,0,Smart TV,DE
48893,1685,839,2022-02-03 17:15:00,158,0,0,Smart TV,DE
48894,4276,694,2022-12-19 09:17:00,72,1,0,Tablet,NL
48895,3549,567,2020-04-15 19:23:00,17,1,0,Mobile,JP
48896,2350,1541,2020-02-14 01:52:00,96,1,1,Mobile,DE
48897,1056,1164,2021-10-05 04:48:00,179,1,0,Desktop,AU
48898,657,1294,2020-04-18 11:31:00,95,1,0,Desktop,ES
48899,4410,124,2020-11-17 12:15:00,140,0,0,Mobile,JP
48900,3047,326,2023-02-08 12:35:00,76,1,0,Smart TV,CA
48901,4493,629,2021-11-14 05:36:00,36,0,1,Smart TV,CA
48902,1938,1091,2020-01-11 05:59:00,115,0,0,Smart TV,JP
48903,1879,145,2023-06-18 05:37:00,72,1,1,Smart TV,IT
48904,2502,1241,2021-08-04 15:05:00,52,1,1,Desktop,UK
48905,4429,294,2021-11-10 18:16:00,117,1,0,Smart TV,DE
48906,345,106,2020-10-15 23:32:00,26,1,0,Smart TV,FR
48907,245,45,2023-11-07 13:28:00,6,1,0,Tablet,FR
48908,2899,669,2023-08-22 01:05:00,67,1,0,Tablet,KR
48909,908,1357,2023-04-27 06:11:00,8,0,0,Desktop,ES
48910,1453,753,2023-06-04 12:28:00,121,1,0,Tablet,US
48911,2682,1572,2021-03-29 20:02:00,138,1,1,Desktop,IT
48912,2512,524,2022-09-06 22:00:00,111,0,0,Mobile,FR
48913,2239,1712,2021-04-29 07:49:00,40,0,0,Mobile,CA
48914,3628,67,2023-06-09 07:58:00,90,1,1,Tablet,US
48915,426,1424,2020-12-23 15:20:00,128,1,0,Smart TV,IT
48916,206,1114,2021-09-22 11:32:00,176,0,0,Desktop,DE
48917,3988,1383,2021-08-25 15:34:00,173,1,0,Desktop,JP
48918,3869,920,2021-11-17 06:43:00,171,1,1,Tablet,JP
48919,3494,451,2021-03-10 09:07:00,66,0,0,Desktop,JP
48920,4371,1377,2020-05-27 16:04:00,46,1,0,Tablet,AU
48921,3057,413,2023-09-14 01:33:00,40,1,0,Desktop,NL
48922,4640,199,2021-04-22 19:27:00,162,1,0,Desktop,IT
48923,2629,1872,2020-10-09 17:55:00,148,0,0,Mobile,IT
48924,3122,369,2023-01-29 00:52:00,60,0,0,Mobile,IT
48925,3804,1289,2021-04-05 17:35:00,126,0,0,Tablet,US
48926,3446,772,2023-09-04 22:55:00,8,1,0,Smart TV,CA
48927,2797,1170,2023-03-11 07:32:00,107,1,0,Desktop,UK
48928,808,623,2022-10-17 00:38:00,86,0,0,Desktop,US
48929,4634,450,2021-07-10 16:27:00,137,1,0,Smart TV,NL
48930,2320,339,2021-04-03 11:15:00,56,1,0,Desktop,UK
48931,1767,594,2023-07-02 03:45:00,177,1,0,Tablet,UK
48932,3187,259,2020-01-04 22:41:00,24,1,0,Tablet,KR
48933,278,648,2020-04-27 07:24:00,122,1,0,Mobile,US
48934,4507,1499,2021-06-12 16:13:00,25,1,0,Mobile,KR
48935,3226,370,2022-04-10 00:35:00,144,1,0,Smart TV,UK
48936,4321,1431,2021-09-18 10:29:00,73,1,0,Mobile,NL
48937,274,169,2022-02-25 23:53:00,59,1,1,Mobile,UK
48938,2366,470,2021-10-23 20:23:00,16,1,1,Mobile,KR
48939,4983,39,2022-02-02 08:37:00,81,1,1,Mobile,KR
48940,4581,1401,2021-10-11 00:10:00,129,1,1,Desktop,DE
48941,2083,863,2023-06-20 18:33:00,8,0,0,Tablet,KR
48942,2261,396,2023-10-04 08:36:00,168,0,0,Smart TV,DE
48943,4336,1830,2022-11-08 13:59:00,146,0,0,Desktop,UK
48944,366,1464,2023-01-16 10:38:00,159,1,0,Desktop,US
48945,3234,845,2023-12-01 03:10:00,41,1,0,Desktop,IT
48946,4866,1735,2020-10-27 09:44:00,172,1,0,Mobile,DE
48947,3490,552,2022-02-19 21:51:00,110,0,0,Smart TV,AU
48948,1528,1728,2021-08-20 14:07:00,165,1,0,Mobile,UK
48949,1417,1574,2022-06-03 06:05:00,129,1,0,Desktop,CA
48950,347,1872,2021-12-09 11:17:00,11,0,0,Desktop,IT
48951,3853,2,2022-04-20 08:22:00,5,0,0,Desktop,US
48952,1869,131,2021-08-16 07:01:00,11,1,0,Smart TV,KR
48953,632,511,2020-03-11 10:45:00,64,1,1,Smart TV,ES
48954,4281,1399,2021-10-17 14:03:00,31,1,0,Desktop,CA
48955,4801,1498,2020-11-10 02:38:00,17,1,0,Tablet,JP
48956,3712,718,2023-05-19 12:38:00,118,1,0,Mobile,CA
48957,3724,554,2022-01-31 02:31:00,40,0,0,Tablet,DE
48958,1646,1918,2022-06-10 17:30:00,101,1,0,Mobile,IT
48959,2509,122,2023-05-24 17:03:00,179,1,0,Mobile,JP
48960,2836,1434,2021-07-19 17:17:00,171,1,0,Tablet,ES
48961,566,1714,2021-07-26 06:37:00,167,0,0,Desktop,NL
48962,86,159,2021-02-04 18:42:00,138,1,0,Desktop,FR
48963,256,410,2021-07-08 23:32:00,136,0,0,Tablet,DE
48964,1,20,2021-11-15 12:08:00,143,1,0,Mobile,ES
48965,3740,1176,2022-01-03 02:08:00,180,0,0,Mobile,CA
48966,292,1051,2022-12-09 20:15:00,124,0,1,Tablet,ES
48967,790,1861,2022-05-20 07:06:00,5,1,0,Mobile,JP
48968,4112,829,2023-12-07 03:11:00,180,0,0,Tablet,AU
48969,4480,1908,2020-10-13 20:07:00,151,0,0,Smart TV,AU
48970,583,1720,2021-06-21 07:13:00,127,0,0,Tablet,JP
48971,2407,1221,2023-11-01 23:32:00,56,1,0,Desktop,AU
48972,1120,1270,2022-06-14 07:40:00,84,0,0,Tablet,US
48973,909,704,2023-01-24 11:27:00,71,1,0,Smart TV,FR
48974,4043,1950,2023-03-10 01:40:00,116,0,0,Tablet,KR
48975,3869,347,2023-09-03 20:32:00,138,1,0,Desktop,JP
48976,4260,1095,2021-03-09 04:08:00,176,1,0,Tablet,ES
48977,1278,1052,2020-11-22 01:24:00,136,1,0,Mobile,FR
48978,3852,707,2020-02-15 23:46:00,43,1,1,Tablet,JP
48979,1076,1702,2020-08-29 13:43:00,176,1,0,Mobile,CA
48980,4043,552,2022-06-28 20:32:00,74,1,1,Mobile,KR
48981,555,303,2021-09-18 08:20:00,67,1,1,Desktop,KR
48982,1508,731,2020-02-20 16:47:00,113,1,0,Smart TV,IT
48983,4767,1990,2023-10-03 23:21:00,67,1,0,Desktop,UK
48984,97,1651,2022-09-02 12:46:00,20,1,0,Smart TV,DE
48985,14,1704,2020-12-25 16:17:00,140,0,0,Mobile,NL
48986,4890,512,2021-09-15 10:48:00,125,1,0,Desktop,AU
48987,2511,1856,2020-09-16 18:13:00,87,1,0,Mobile,KR
48988,687,173,2020-06-22 17:29:00,166,0,1,Desktop,DE
48989,1455,1123,2022-06-14 15:25:00,77,1,0,Tablet,ES
48990,212,28,2023-01-02 03:07:00,173,0,1,Mobile,KR
48991,3328,1742,2021-06-06 05:51:00,41,0,1,Mobile,NL
48992,2441,969,2022-06-20 03:07:00,76,0,1,Smart TV,FR
48993,4577,261,2022-03-18 20:48:00,169,0,0,Smart TV,ES
48994,3787,711,2022-01-21 17:56:00,164,1,0,Tablet,JP
48995,2603,1770,2023-12-29 14:30:00,153,0,0,Tablet,KR
48996,4457,1943,2023-11-18 17:31:00,15,1,0,Desktop,KR
48997,378,673,2020-02-03 08:05:00,67,1,0,Smart TV,UK
48998,3546,1040,2021-12-09 05:03:00,37,0,0,Desktop,US
48999,979,1854,2023-09-16 04:14:00,76,1,0,Tablet,IT
49000,4338,1156,2023-06-10 15:04:00,115,1,0,Smart TV,ES
49001,3758,1710,2020-08-16 10:30:00,171,1,0,Tablet,IT
49002,536,901,2021-05-13 22:07:00,5,0,0,Smart TV,JP
49003,3257,185,2023-08-08 04:09:00,73,1,1,Desktop,AU
49004,1303,182,2022-08-28 17:03:00,33,1,0,Tablet,US
49005,3848,883,2023-03-13 14:09:00,150,1,0,Mobile,KR
49006,4675,1610,2020-06-22 23:10:00,122,0,0,Smart TV,IT
49007,2561,176,2023-02-15 20:52:00,114,0,0,Tablet,US
49008,4607,75,2022-12-21 19:46:00,19,1,0,Smart TV,DE
49009,3933,829,2023-07-08 14:28:00,84,0,0,Desktop,FR
49010,2149,1609,2023-08-19 07:10:00,106,0,0,Tablet,US
49011,3924,711,2022-05-29 18:52:00,134,0,0,Desktop,ES
49012,4374,785,2022-04-03 14:34:00,110,0,0,Mobile,CA
49013,3021,1363,2021-04-23 15:47:00,68,1,0,Desktop,FR
49014,1859,348,2021-03-21 08:19:00,8,0,0,Smart TV,NL
49015,1901,623,2023-02-08 01:34:00,23,0,0,Smart TV,NL
49016,812,582,2023-07-21 05:44:00,83,0,0,Tablet,AU
49017,2772,1339,2021-04-09 07:30:00,66,1,0,Mobile,FR
49018,181,1404,2022-07-09 12:53:00,36,1,0,Mobile,AU
49019,1524,34,2020-08-06 06:28:00,39,0,1,Smart TV,DE
49020,1581,1794,2023-08-12 16:18:00,173,1,1,Mobile,US
49021,4798,1736,2021-07-09 17:42:00,21,0,1,Smart TV,CA
49022,4136,537,2022-06-15 04:25:00,16,1,1,Tablet,NL
49023,168,1448,2022-12-11 09:00:00,16,1,0,Desktop,AU
49024,621,1136,2022-11-26 18:36:00,34,0,0,Smart TV,US
49025,656,1468,2022-05-09 17:54:00,31,1,0,Mobile,US
49026,4812,194,2023-06-02 03:14:00,84,0,0,Desktop,NL
49027,1468,1768,2023-01-10 18:24:00,10,1,0,Desktop,US
49028,1600,690,2020-05-21 22:58:00,34,1,0,Tablet,DE
49029,579,1807,2023-03-23 02:54:00,12,1,0,Desktop,JP
49030,636,163,2023-05-10 07:03:00,59,0,0,Desktop,NL
49031,2897,826,2023-06-02 10:04:00,154,0,0,Mobile,ES
49032,2967,29,2020-01-20 15:37:00,59,0,0,Smart TV,AU
49033,1598,578,2020-11-17 15:54:00,52,1,0,Tablet,FR
49034,759,1796,2021-06-29 13:17:00,110,0,0,Tablet,AU
49035,1698,243,2022-11-25 03:45:00,99,1,0,Desktop,FR
49036,3818,1993,2023-09-07 22:07:00,19,0,0,Smart TV,JP
49037,1688,1454,2022-06-20 19:13:00,70,0,0,Desktop,UK
49038,2191,1501,2023-11-16 08:15:00,164,0,1,Desktop,FR
49039,3874,1792,2023-05-08 11:30:00,152,1,1,Desktop,KR
49040,2430,1333,2023-03-17 02:41:00,77,1,0,Mobile,ES
49041,4638,1962,2023-07-06 05:17:00,54,0,0,Mobile,IT
49042,1858,361,2022-08-23 05:50:00,29,0,0,Smart TV,US
49043,3570,1580,2022-08-31 09:01:00,111,1,1,Smart TV,IT
49044,2100,1839,2023-12-18 16:04:00,178,1,0,Desktop,FR
49045,3101,1017,2020-04-19 23:29:00,173,0,0,Smart TV,UK
49046,4237,1347,2020-07-08 16:52:00,13,0,1,Smart TV,AU
